rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
phylum	marmgCAMI2_short_read_sample_0	0.07724055354293659	6.391756560955611	0.5716853338943471	0.6470588235294118	0.06918238993710692	0.125	11.0	148.0	6.0	159.0	0.06666666666666667	1.796452836874736	0.3544065472943583	0.2859656321690062
phylum	marmgCAMI2_short_read_sample_8	0.07724055354293659	6.391756560955611	0.591264766885674	0.5652173913043478	0.05263157894736842	0.09629629629629628	13.0	234.0	10.0	247.0	0.05058365758754864	1.9193292853096797	0.34837429638957085	0.29563386161214483
phylum	marmgCAMI2_short_read_sample_7	0.07724055354293659	6.391756560955611	0.5246754372730501	0.6	0.07142857142857142	0.1276595744680851	12.0	156.0	8.0	168.0	0.06818181818181818	1.7514048690815471	0.34180663176432347	0.2623390303316767
phylum	marmgCAMI2_short_read_sample_6	0.07724055354293659	6.391756560955611	0.47586442553575564	0.5909090909090909	0.09090909090909091	0.15757575757575756	13.0	130.0	9.0	143.0	0.08552631578947369	1.6753104346534413	0.33757059901464304	0.23793102311276226
phylum	marmgCAMI2_short_read_sample_5	0.07724055354293659	6.391756560955611	0.5068918902393265	0.65	0.07027027027027027	0.12682926829268293	13.0	172.0	7.0	185.0	0.06770833333333333	1.8241670392954672	0.34943346783609297	0.25344721235572487
phylum	marmgCAMI2_short_read_sample_4	0.07724055354293659	6.391756560955611	0.35363597758607923	0.6111111111111112	0.1375	0.22448979591836737	11.0	69.0	7.0	80.0	0.12643678160919541	1.4368495151843057	0.32789611633459154	0.1768179887930397
phylum	marmgCAMI2_short_read_sample_3	0.07724055354293659	6.391756560955611	0.4652728131617853	0.6363636363636364	0.10294117647058823	0.17721518987341772	14.0	122.0	8.0	136.0	0.09722222222222222	1.7124581944217991	0.34858100848767953	0.23263408024009039
phylum	marmgCAMI2_short_read_sample_2	0.07724055354293659	6.391756560955611	0.5198418963494293	0.5909090909090909	0.07878787878787878	0.13903743315508021	13.0	152.0	9.0	165.0	0.07471264367816093	1.7709655874930743	0.3468438111110854	0.2599196485764719
phylum	marmgCAMI2_short_read_sample_1	0.07724055354293659	6.391756560955611	0.5425430610490418	0.5714285714285714	0.058823529411764705	0.10666666666666666	12.0	192.0	9.0	204.0	0.056338028169014086	1.8207740183062118	0.34237174422799377	0.2713176545257903
phylum	marmgCAMI2_short_read_sample_9	0.07724055354293659	6.391756560955611	0.44213248335585725	0.6190476190476191	0.09027777777777778	0.15757575757575756	13.0	131.0	8.0	144.0	0.08552631578947369	1.6848100840188815	0.33900872778513047	0.22106624167792877
class	marmgCAMI2_short_read_sample_0	0.07724055354293659	6.391756560955611	0.6522209417170256	0.64	0.04	0.07529411764705882	16.0	384.0	9.0	400.0	0.039119804400977995	2.75668510354209	0.4601020471485079	0.3329271543437002
class	marmgCAMI2_short_read_sample_9	0.07724055354293659	6.391756560955611	0.5514006482378322	0.6551724137931034	0.05757575757575758	0.10584958217270195	19.0	311.0	10.0	330.0	0.05588235294117647	2.583910790777919	0.44557156519829627	0.28107876631230205
class	marmgCAMI2_short_read_sample_1	0.07724055354293659	6.391756560955611	0.6342653203172699	0.6129032258064516	0.03512014787430684	0.06643356643356643	19.0	522.0	12.0	541.0	0.034358047016274866	2.82771108482813	0.44931236257095847	0.32488606612675003
class	marmgCAMI2_short_read_sample_2	0.07724055354293659	6.391756560955611	0.6174426321006632	0.6428571428571429	0.043689320388349516	0.08181818181818182	18.0	394.0	10.0	412.0	0.04265402843601896	2.7438213250752614	0.45570680694531546	0.31432414391562774
class	marmgCAMI2_short_read_sample_3	0.07724055354293659	6.391756560955611	0.5664265856900851	0.6451612903225806	0.06578947368421052	0.11940298507462686	20.0	284.0	11.0	304.0	0.06349206349206349	2.632092701025158	0.4603953030309334	0.2890624719652598
class	marmgCAMI2_short_read_sample_4	0.07724055354293659	6.391756560955611	0.5816818202245709	0.6296296296296297	0.1118421052631579	0.1899441340782123	17.0	135.0	10.0	152.0	0.10493827160493827	2.194501459621083	0.43681402264945135	0.2954379242130402
class	marmgCAMI2_short_read_sample_5	0.07724055354293659	6.391756560955611	0.6362904654806385	0.6551724137931034	0.0420353982300885	0.079002079002079	19.0	433.0	10.0	452.0	0.04112554112554113	2.8274045956805525	0.46247163534401137	0.3261639740421454
class	marmgCAMI2_short_read_sample_6	0.07724055354293659	6.391756560955611	0.5718475214074994	0.6666666666666666	0.06269592476489028	0.1146131805157593	20.0	299.0	10.0	319.0	0.060790273556231005	2.5779256461017717	0.447153546194942	0.29427680789587424
class	marmgCAMI2_short_read_sample_7	0.07724055354293659	6.391756560955611	0.6151154333479536	0.6785714285714286	0.04428904428904429	0.08315098468271336	19.0	410.0	9.0	429.0	0.04337899543378995	2.707371785353352	0.4466536381540689	0.31524819642578356
class	marmgCAMI2_short_read_sample_8	0.07724055354293659	6.391756560955611	0.7187544219800371	0.6666666666666666	0.028530670470756064	0.05471956224350206	20.0	681.0	10.0	701.0	0.02812939521800281	2.9560049681898057	0.4511257398161757	0.3663282902984313
order	marmgCAMI2_short_read_sample_8	0.07724055354293659	6.391756560955611	1.0726689549423138	0.7777777777777778	0.05539070227497527	0.10341643582640812	56.0	955.0	16.0	1011.0	0.054527750730282376	4.354944061812866	0.6294458599419885	0.5441125666108585
order	marmgCAMI2_short_read_sample_7	0.07724055354293659	6.391756560955611	0.9992537496311857	0.7727272727272727	0.0787037037037037	0.14285714285714285	51.0	597.0	15.0	648.0	0.07692307692307693	4.121225564990497	0.6365917742961908	0.5067055513682073
order	marmgCAMI2_short_read_sample_6	0.07724055354293659	6.391756560955611	0.9613435329152273	0.6857142857142857	0.09896907216494845	0.17297297297297298	48.0	437.0	22.0	485.0	0.09467455621301775	3.959746783294635	0.6403058615062482	0.48727186385350896
order	marmgCAMI2_short_read_sample_4	0.07724055354293659	6.391756560955611	0.8779114025384662	0.671875	0.16412213740458015	0.26380368098159507	43.0	219.0	21.0	262.0	0.1519434628975265	3.5998714185512046	0.6464886316067008	0.4480282738139658
order	marmgCAMI2_short_read_sample_9	0.07724055354293659	6.391756560955611	0.9235197063311804	0.7096774193548387	0.08979591836734693	0.15942028985507248	44.0	446.0	18.0	490.0	0.08661417322834646	3.9518142321769347	0.6379650640643965	0.46775886055217203
order	marmgCAMI2_short_read_sample_2	0.07724055354293659	6.391756560955611	1.0341438345800387	0.7647058823529411	0.081377151799687	0.1471004243281471	52.0	587.0	16.0	639.0	0.07938931297709924	4.186182986590561	0.6480255267171648	0.5295507814550059
order	marmgCAMI2_short_read_sample_1	0.07724055354293659	6.391756560955611	0.9929677093530108	0.7222222222222222	0.06459627329192547	0.11858608893956671	52.0	753.0	20.0	805.0	0.06303030303030303	4.24841765439697	0.6349600660495736	0.508070400151971
order	marmgCAMI2_short_read_sample_0	0.07724055354293659	6.391756560955611	1.0873409399131975	0.7164179104477612	0.0784313725490196	0.1413843888070692	48.0	564.0	19.0	612.0	0.07606973058637084	4.2041678929085675	0.6551882964427683	0.5562728309415808
order	marmgCAMI2_short_read_sample_3	0.07724055354293659	6.391756560955611	0.9544666655950408	0.7567567567567568	0.11889596602972399	0.20550458715596331	56.0	415.0	18.0	471.0	0.11451942740286299	4.018533233338502	0.6529042866553184	0.48988963142539543
order	marmgCAMI2_short_read_sample_5	0.07724055354293659	6.391756560955611	0.9961826143016568	0.7272727272727273	0.07048458149779736	0.12851405622489961	48.0	633.0	18.0	681.0	0.06866952789699571	4.175774170464486	0.6401064287418767	0.506883196188721
family	marmgCAMI2_short_read_sample_0	0.07724055354293659	6.391756560955611	1.2325788603491596	0.7339449541284404	0.08781558726673985	0.15686274509803924	80.0	831.0	29.0	911.0	0.0851063829787234	5.241198977466792	0.7691196689911823	0.6328901385076346
family	marmgCAMI2_short_read_sample_9	0.07724055354293659	6.391756560955611	1.119035273883621	0.7244897959183674	0.09479305740987984	0.16765053128689492	71.0	678.0	27.0	749.0	0.09149484536082474	4.988727351692081	0.7537277665905258	0.5706219398921115
family	marmgCAMI2_short_read_sample_8	0.07724055354293659	6.391756560955611	1.2324737398045535	0.7672413793103449	0.06142167011732229	0.11373801916932907	89.0	1360.0	27.0	1449.0	0.06029810298102981	5.462893812797566	0.7505388523152005	0.6278489359730995
family	marmgCAMI2_short_read_sample_7	0.07724055354293659	6.391756560955611	1.1880872361938826	0.7596153846153846	0.08135942327497425	0.1469767441860465	79.0	892.0	25.0	971.0	0.07931726907630522	5.2063987593505905	0.7569281253734871	0.6064454270807419
family	marmgCAMI2_short_read_sample_6	0.07724055354293659	6.391756560955611	1.136363091425242	0.7	0.10252996005326231	0.17886178861788615	77.0	674.0	33.0	751.0	0.09821428571428571	5.0158261574109675	0.7575168206277478	0.578534419143189
family	marmgCAMI2_short_read_sample_5	0.07724055354293659	6.391756560955611	1.1955833951592811	0.719626168224299	0.07631318136769079	0.13799283154121864	77.0	932.0	30.0	1009.0	0.0741097208854668	5.250075410489827	0.7590417409190039	0.6115078179359438
family	marmgCAMI2_short_read_sample_4	0.07724055354293659	6.391756560955611	1.0218611916579972	0.6732673267326733	0.15280898876404495	0.24908424908424912	68.0	377.0	33.0	445.0	0.14225941422594143	4.597329638806067	0.7538985958650772	0.5278944851079422
family	marmgCAMI2_short_read_sample_3	0.07724055354293659	6.391756560955611	1.08909370411307	0.7583333333333333	0.12231182795698925	0.21064814814814817	91.0	653.0	29.0	744.0	0.11772315653298836	5.056271097071779	0.7647065513409075	0.5630486300396373
family	marmgCAMI2_short_read_sample_2	0.07724055354293659	6.391756560955611	1.1696147997256734	0.7830188679245284	0.08627858627858628	0.1554307116104869	83.0	879.0	23.0	962.0	0.08426395939086294	5.259209238112302	0.765642476935335	0.6019633554944267
family	marmgCAMI2_short_read_sample_1	0.07724055354293659	6.391756560955611	1.1742981910039318	0.7435897435897436	0.073541842772612	0.13384615384615384	87.0	1096.0	30.0	1183.0	0.0717230008244023	5.362665887120204	0.7578873299447824	0.6027729709078989
genus	marmgCAMI2_short_read_sample_1	0.07724055354293659	6.391756560955611	1.4754532693967437	0.5665024630541872	0.051408135896289675	0.09426229508196722	115.0	2122.0	88.0	2237.0	0.04946236559139785	6.601207565445108	0.8558668336431084	0.7429607934884989
genus	marmgCAMI2_short_read_sample_2	0.07724055354293659	6.391756560955611	1.4542610971159238	0.5714285714285714	0.06090266449157151	0.11007371007371006	112.0	1727.0	84.0	1839.0	0.058242329693187725	6.441037796280736	0.8568654132938097	0.7342194372243631
genus	marmgCAMI2_short_read_sample_3	0.07724055354293659	6.391756560955611	1.4041603365011135	0.49137931034482757	0.07781569965870307	0.13435474366529168	114.0	1351.0	118.0	1465.0	0.07201516108654453	6.24928339316435	0.8572863220572016	0.7107081653782491
genus	marmgCAMI2_short_read_sample_4	0.07724055354293659	6.391756560955611	1.3289434986977628	0.43783783783783786	0.08960176991150443	0.1487603305785124	81.0	823.0	104.0	904.0	0.08035714285714286	5.668674618606467	0.8327922323999416	0.6705232214222179
genus	marmgCAMI2_short_read_sample_5	0.07724055354293659	6.391756560955611	1.4911318991237434	0.5233644859813084	0.058333333333333334	0.1049671977507029	112.0	1808.0	102.0	1920.0	0.05539070227497527	6.530508145329424	0.8638146347177231	0.7494932944246582
genus	marmgCAMI2_short_read_sample_6	0.07724055354293659	6.391756560955611	1.4266579301768083	0.49047619047619045	0.06959459459459459	0.12189349112426034	103.0	1377.0	107.0	1480.0	0.06490233144297416	6.231846359040478	0.8537012804518491	0.7170612689935172
genus	marmgCAMI2_short_read_sample_7	0.07724055354293659	6.391756560955611	1.4607153641481705	0.531578947368421	0.054742547425474256	0.09926289926289926	101.0	1744.0	89.0	1845.0	0.05222337125129266	6.412104232179768	0.8526468402051632	0.7366077992507283
genus	marmgCAMI2_short_read_sample_8	0.07724055354293659	6.391756560955611	1.4965789820706152	0.5740740740740741	0.04716622289844047	0.08717047451669595	124.0	2505.0	92.0	2629.0	0.04557148107313488	6.730265268906171	0.8547064489580259	0.756860941194333
genus	marmgCAMI2_short_read_sample_9	0.07724055354293659	6.391756560955611	1.400015495519462	0.49444444444444446	0.06146408839779006	0.10933660933660934	89.0	1359.0	91.0	1448.0	0.057829759584145546	6.176224313386392	0.8486227592446739	0.708370056274045
genus	marmgCAMI2_short_read_sample_0	0.07724055354293659	6.391756560955611	1.4842159673951734	0.5027624309392266	0.05365566037735849	0.09696323921150773	91.0	1605.0	90.0	1696.0	0.0509518477043673	6.368483988441442	0.8564362783093853	0.7495320991395629
species	marmgCAMI2_short_read_sample_1	0.07724055354293659	6.391756560955611	1.834913715970862	0.29	0.019926706367384334	0.0372910415773682	87.0	4279.0	213.0	4366.0	0.018999781611705614	8.189423401532135	0.977071313662647	0.9625120469008587
species	marmgCAMI2_short_read_sample_0	0.07724055354293659	6.391756560955611	1.8214643192177817	0.24609375	0.020394949821948852	0.03766816143497758	63.0	3026.0	193.0	3089.0	0.019195612431444242	7.851387572845411	0.9770751333642327	0.9620986040807604
species	marmgCAMI2_short_read_sample_9	0.07724055354293659	6.391756560955611	1.7330346078662027	0.25830258302583026	0.02556610664718773	0.04652708541043536	70.0	2668.0	201.0	2738.0	0.023817625042531473	7.733079015471819	0.9770177661478028	0.9531018406466448
species	marmgCAMI2_short_read_sample_2	0.07724055354293659	6.391756560955611	1.821730906946364	0.291970802919708	0.022962112514351322	0.0425758382118148	80.0	3404.0	194.0	3484.0	0.021750951604132682	7.977605154610899	0.9781347994918473	0.960473932064307
species	marmgCAMI2_short_read_sample_3	0.07724055354293659	6.391756560955611	1.7857245442546446	0.22572178477690288	0.03167587476979742	0.05555555555555555	86.0	2629.0	295.0	2715.0	0.02857142857142857	7.7413753297995616	0.9791094775362513	0.9514223156559467
species	marmgCAMI2_short_read_sample_4	0.07724055354293659	6.391756560955611	1.7559622276015308	0.18411552346570398	0.02878103837471783	0.04978038067349927	51.0	1721.0	226.0	1772.0	0.025525525525525526	7.31328974481158	0.9777302924983075	0.9532290120087332
species	marmgCAMI2_short_read_sample_5	0.07724055354293659	6.391756560955611	1.7843529748144946	0.2537764350453172	0.023223666021564834	0.0425531914893617	84.0	3533.0	247.0	3617.0	0.021739130434782608	8.01794981408023	0.9785863728238666	0.9602123322056798
species	marmgCAMI2_short_read_sample_6	0.07724055354293659	6.391756560955611	1.7896490857269194	0.25766871165644173	0.029723991507430998	0.0532994923857868	84.0	2742.0	242.0	2826.0	0.027379400260756193	7.771561405893428	0.9779709850187415	0.954097873238396
species	marmgCAMI2_short_read_sample_7	0.07724055354293659	6.391756560955611	1.8000404150602964	0.2553191489361702	0.020648121594493835	0.038206420801273545	72.0	3415.0	210.0	3487.0	0.01947525020286719	7.970042044750988	0.9771043706425457	0.9636293831091868
species	marmgCAMI2_short_read_sample_8	0.07724055354293659	6.391756560955611	1.8040806716391622	0.3130434782608696	0.02096273291925466	0.03929416045115518	108.0	5044.0	237.0	5152.0	0.020040823900538133	8.337523826396565	0.9754752543166151	0.9633117816942413
strain	marmgCAMI2_short_read_sample_2	0.07724055354293659	6.391756560955611	na	0.0	0.0	na	0.0	0.0	429.0	na	0.0	na	na	na
strain	marmgCAMI2_short_read_sample_9	0.07724055354293659	6.391756560955611	na	0.0	0.0	na	0.0	0.0	414.0	na	0.0	na	na	na
strain	marmgCAMI2_short_read_sample_8	0.07724055354293659	6.391756560955611	na	0.0	0.0	na	0.0	0.0	532.0	na	0.0	na	na	na
strain	marmgCAMI2_short_read_sample_7	0.07724055354293659	6.391756560955611	na	0.0	0.0	na	0.0	0.0	433.0	na	0.0	na	na	na
strain	marmgCAMI2_short_read_sample_6	0.07724055354293659	6.391756560955611	na	0.0	0.0	na	0.0	0.0	510.0	na	0.0	na	na	na
strain	marmgCAMI2_short_read_sample_0	0.07724055354293659	6.391756560955611	na	0.0	0.0	na	0.0	0.0	389.0	na	0.0	na	na	na
strain	marmgCAMI2_short_read_sample_4	0.07724055354293659	6.391756560955611	na	0.0	0.0	na	0.0	0.0	428.0	na	0.0	na	na	na
strain	marmgCAMI2_short_read_sample_3	0.07724055354293659	6.391756560955611	na	0.0	0.0	na	0.0	0.0	605.0	na	0.0	na	na	na
strain	marmgCAMI2_short_read_sample_1	0.07724055354293659	6.391756560955611	na	0.0	0.0	na	0.0	0.0	450.0	na	0.0	na	na	na
strain	marmgCAMI2_short_read_sample_5	0.07724055354293659	6.391756560955611	na	0.0	0.0	na	0.0	0.0	504.0	na	0.0	na	na	na
