Genome	SRR6468621_1.fastq.gz Mean
GCF_900537995.1_genomic	7.033346
GCA_025150085.1_genomic	10.389113
GCA_000432375.1_genomic	18.49459
GCF_003478335.1_genomic	3.3040352
GCF_000469345.1_genomic	10.498207
GCF_000239295.1_genomic	1.2654743
GCA_902362775.1_genomic	0.38343674
GCF_001244995.1_genomic	0.54034644
GCF_000205025.1_genomic	0.49555567
GCA_000154345.1_genomic	2.4462652
GCA_018374635.1_genomic	0.4380879
GCA_001916965.1_genomic	0.34458545
GCA_019425105.1_genomic	0.09595746
GCF_003697165.2_genomic	0.084122784
GCF_020297485.1_genomic	0.26673707
GCA_018228645.1_genomic	1.4722297
GCA_000435675.1_genomic	0.16420826
GCA_025147765.1_genomic	9.483766
GCF_004154955.1_genomic	0.2497494
GCF_000296465.1_genomic	0.5642893
GCA_018711885.1_genomic	0.1026209
GCA_019421015.1_genomic	0.46474347
GCF_000278725.1_genomic	0.09174191
GCF_024499055.1_genomic	0.2773468
GCF_003481705.1_genomic	6.579389
GCF_016901815.1_genomic	0.623051
GCF_000190535.1_genomic	0.12315551
GCA_916049935.1_genomic	0.0893533
GCF_003024675.1_genomic	13.933048
GCF_001280875.1_genomic	0.110470705
GCF_005844425.1_genomic	0.1059237
GCF_003287495.1_genomic	6.2378845
GCF_000233455.1_genomic	0.20139161
GCA_025148635.1_genomic	0.038024943
GCA_001312505.1_genomic	9.574045
GCF_000196555.1_genomic	7.6531787
GCF_001487165.1_genomic	12.704759
GCA_003096535.1_genomic	1.9362472
GCF_000313565.1_genomic	0.14853653
GCF_003024685.1_genomic	3.1306221
GCA_944387035.1_genomic	0.122259766
GCF_001073155.1_genomic	0.8408502
GCF_013393365.1_genomic	0.31586313
GCA_900112995.1_genomic	1.775417
GCF_001404335.1_genomic	0.5819581
GCA_025149785.1_genomic	12.966569
GCF_014287955.1_genomic	1.9114622
GCA_900553635.1_genomic	0.6394527
GCA_003525905.1_genomic	1.1022863
GCF_002234575.2_genomic	0.58989865
GCA_900539945.1_genomic	13.35058
GCA_021029595.1_genomic	17.481815
GCA_902373545.1_genomic	0.12205971
GCF_013304735.1_genomic	14.076481
GCF_020687205.1_genomic	12.656222
GCA_001915925.1_genomic	5.306141
GCF_003480435.1_genomic	1.0940107
GCA_025144995.1_genomic	0.061927103
GCF_006385805.1_genomic	0.40476403
GCF_000382445.1_genomic	0.972964
GCF_900106845.1_genomic	2.4273212
GCA_902836725.1_genomic	0.2259153
GCF_000785515.1_genomic	8.890932
GCF_023347255.1_genomic	15.565492
GCA_025150245.1_genomic	3.208966
GCA_000436075.1_genomic	3.0996807
GCF_900099625.1_genomic	0.06948457
GCF_024168045.1_genomic	6.238591
GCF_001406815.1_genomic	62.126812
GCF_003865035.1_genomic	2.367687
GCA_900550285.1_genomic	0.1434177
GCA_900542445.1_genomic	1.137569
GCA_019410105.1_genomic	0.6348466
GCF_900120005.1_genomic	0.4891127
GCF_002159845.1_genomic	0.431227
GCF_013304385.1_genomic	3.1532156
GCF_003435815.1_genomic	1.6910807
GCF_900186585.1_genomic	0.32921037
GCF_001314995.1_genomic	1.9511615
GCA_019411365.1_genomic	4.7833924
GCF_001517625.2_genomic	0.69538075
GCF_000173975.1_genomic	14.163005
GCA_900542375.1_genomic	1.6487577
GCF_000011065.1_genomic	0.2383835
GCA_900541315.1_genomic	0.6370657
GCA_025147485.1_genomic	2.3385944
GCA_003478355.1_genomic	1.3009919
GCF_020554845.1_genomic	4.805746
GCF_009680455.1_genomic	1.5538142
GCA_900760795.1_genomic	1.7158186
GCA_001414325.1_genomic	13.422414
GCF_900289145.1_genomic	0.59221137
GCF_003480315.1_genomic	0.6900974
GCA_003507655.1_genomic	2.470651
GCA_900546885.1_genomic	2.802517
GCF_023347275.1_genomic	5.483954
GCA_025145845.1_genomic	1.045217
GCF_003024715.1_genomic	2.1146755
GCF_003477705.1_genomic	2.768828
GCA_003148945.1_genomic	0.097459495
GCF_006542665.1_genomic	0.24710552
GCF_000210075.1_genomic	2.112187
GCF_004343035.1_genomic	0.16522849
GCF_000153925.1_genomic	0.4814197
GCA_003478935.1_genomic	3.0055463
GCF_000157975.1_genomic	0.58896965
GCA_900540455.1_genomic	0.74237895
GCF_000154465.1_genomic	2.4331062
GCA_934394595.1_genomic	1.2196954
GCA_902363135.1_genomic	1.4056343
GCF_003434055.1_genomic	0.30006677
GCA_905199445.1_genomic	0.1286734
GCA_003460745.1_genomic	9.581841
GCF_012317185.1_genomic	0.38424894
GCF_000949455.1_genomic	0.753064
GCA_018223435.1_genomic	2.9986696
GCA_003584705.1_genomic	3.5186744
GCF_009696065.1_genomic	9.035265
GCF_003324185.1_genomic	12.512044
GCF_000174195.1_genomic	7.185643
GCA_900541505.1_genomic	0.33069843
GCF_014467075.1_genomic	0.45155713
GCF_010509575.1_genomic	8.939851
GCF_004123145.1_genomic	6.6225123
GCF_003461245.1_genomic	1.9770843
GCA_025152405.1_genomic	4.0591044
GCF_014384805.1_genomic	0.22722794
GCA_900540255.1_genomic	0.19331853
GCF_020687245.1_genomic	24.644777
GCF_002222615.2_genomic	0.32288122
GCF_900104615.1_genomic	0.24188735
GCA_904419745.1_genomic	0.120386064
GCA_900155415.1_genomic	0.22705267
GCA_934717555.1_genomic	0.2916619
GCA_900770535.1_genomic	0.9273038
GCF_020564355.1_genomic	1.9687235
GCF_001591845.1_genomic	0.74362
GCA_000435395.1_genomic	0.14645289
GCF_000012825.1_genomic	3.6336796
