tool	rank	metric	sample	value
Gold standard	family	Jaccard index	marmgCAMI2_short_read_sample_0	1.0
Gold standard	genus	True positives	marmgCAMI2_short_read_sample_0	181.0
Gold standard	genus	False negatives	marmgCAMI2_short_read_sample_0	0.0
Gold standard	genus	False positives	marmgCAMI2_short_read_sample_0	0.0
Gold standard	genus	Completeness	marmgCAMI2_short_read_sample_0	1.0
Gold standard	genus	Purity	marmgCAMI2_short_read_sample_0	1.0
Gold standard	genus	F1 score	marmgCAMI2_short_read_sample_0	1.0
Gold standard	genus	Jaccard index	marmgCAMI2_short_read_sample_0	1.0
Gold standard	species	True positives	marmgCAMI2_short_read_sample_0	256.0
Gold standard	species	False negatives	marmgCAMI2_short_read_sample_0	0.0
Gold standard	species	False positives	marmgCAMI2_short_read_sample_0	0.0
Gold standard	species	Completeness	marmgCAMI2_short_read_sample_0	1.0
Gold standard	species	Purity	marmgCAMI2_short_read_sample_0	1.0
Gold standard	species	F1 score	marmgCAMI2_short_read_sample_0	1.0
Gold standard	species	Jaccard index	marmgCAMI2_short_read_sample_0	1.0
Gold standard	strain	True positives	marmgCAMI2_short_read_sample_0	389.0
Gold standard	strain	False negatives	marmgCAMI2_short_read_sample_0	0.0
Gold standard	strain	False positives	marmgCAMI2_short_read_sample_0	0.0
Gold standard	strain	Completeness	marmgCAMI2_short_read_sample_0	1.0
Gold standard	strain	Purity	marmgCAMI2_short_read_sample_0	1.0
Gold standard	strain	F1 score	marmgCAMI2_short_read_sample_0	1.0
Gold standard	strain	Jaccard index	marmgCAMI2_short_read_sample_0	1.0
Gold standard	superkingdom	L1 norm error	marmgCAMI2_short_read_sample_0	0.0
Gold standard	phylum	L1 norm error	marmgCAMI2_short_read_sample_0	0.0
Gold standard	class	L1 norm error	marmgCAMI2_short_read_sample_0	0.0
Gold standard	order	L1 norm error	marmgCAMI2_short_read_sample_0	0.0
Gold standard	family	L1 norm error	marmgCAMI2_short_read_sample_0	0.0
Gold standard	genus	L1 norm error	marmgCAMI2_short_read_sample_0	0.0
Gold standard	species	L1 norm error	marmgCAMI2_short_read_sample_0	0.0
Gold standard	strain	L1 norm error	marmgCAMI2_short_read_sample_0	0.0
Gold standard	na	Weighted UniFrac error	marmgCAMI2_short_read_sample_0	0.0
Gold standard	na	Unweighted UniFrac error	marmgCAMI2_short_read_sample_0	0.0
Gold standard	na	Weighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_0	0.0
Gold standard	na	Unweighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_0	0.0
Gold standard	superkingdom	Sum of abundances	marmgCAMI2_short_read_sample_0	1.0
Gold standard	phylum	Sum of abundances	marmgCAMI2_short_read_sample_0	0.99914
Gold standard	class	Sum of abundances	marmgCAMI2_short_read_sample_0	0.95905
Gold standard	order	Sum of abundances	marmgCAMI2_short_read_sample_0	0.9546900000000007
Gold standard	family	Sum of abundances	marmgCAMI2_short_read_sample_0	0.947540000000001
Gold standard	genus	Sum of abundances	marmgCAMI2_short_read_sample_0	0.9801900000000003
Gold standard	species	Sum of abundances	marmgCAMI2_short_read_sample_0	0.8932200000000016
Gold standard	strain	Sum of abundances	marmgCAMI2_short_read_sample_0	0.9994100000000024
Gold standard	superkingdom	Taxon counts	marmgCAMI2_short_read_sample_0	2.0
Gold standard	phylum	Taxon counts	marmgCAMI2_short_read_sample_0	17.0
Gold standard	class	Taxon counts	marmgCAMI2_short_read_sample_0	25.0
Gold standard	order	Taxon counts	marmgCAMI2_short_read_sample_0	67.0
Gold standard	family	Taxon counts	marmgCAMI2_short_read_sample_0	109.0
Gold standard	genus	Taxon counts	marmgCAMI2_short_read_sample_0	181.0
Gold standard	species	Taxon counts	marmgCAMI2_short_read_sample_0	256.0
Gold standard	strain	Taxon counts	marmgCAMI2_short_read_sample_0	389.0
Gold standard	superkingdom	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.0
Gold standard	phylum	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.0
Gold standard	class	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.0
Gold standard	order	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.0
Gold standard	family	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.0
Gold standard	genus	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.0
Gold standard	species	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.0
Gold standard	strain	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.0
Gold standard	superkingdom	Shannon diversity	marmgCAMI2_short_read_sample_1	0.3660474043641706
Gold standard	superkingdom	Shannon equitability	marmgCAMI2_short_read_sample_1	0.5280947750064661
Gold standard	phylum	Shannon diversity	marmgCAMI2_short_read_sample_1	1.3642833814788804
Gold standard	phylum	Shannon equitability	marmgCAMI2_short_read_sample_1	0.4481107987823007
Gold standard	class	Shannon diversity	marmgCAMI2_short_read_sample_1	1.8899760769155485
Gold standard	class	Shannon equitability	marmgCAMI2_short_read_sample_1	0.550373651493821
Gold standard	order	Shannon diversity	marmgCAMI2_short_read_sample_1	3.094969553647288
Gold standard	order	Shannon equitability	marmgCAMI2_short_read_sample_1	0.7236874395888908
Gold standard	family	Shannon diversity	marmgCAMI2_short_read_sample_1	3.593246756172304
Gold standard	family	Shannon equitability	marmgCAMI2_short_read_sample_1	0.7545391674831602
Gold standard	genus	Shannon diversity	marmgCAMI2_short_read_sample_1	4.162606876315546
Gold standard	genus	Shannon equitability	marmgCAMI2_short_read_sample_1	0.7834454174626697
Gold standard	species	Shannon diversity	marmgCAMI2_short_read_sample_1	4.29568497974818
Gold standard	species	Shannon equitability	marmgCAMI2_short_read_sample_1	0.7531291732872588
Gold standard	strain	Shannon diversity	marmgCAMI2_short_read_sample_1	5.062815845901605
Gold standard	strain	Shannon equitability	marmgCAMI2_short_read_sample_1	0.828713483504091
Gold standard	superkingdom	True positives	marmgCAMI2_short_read_sample_1	2.0
Gold standard	superkingdom	False negatives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	superkingdom	False positives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	superkingdom	Completeness	marmgCAMI2_short_read_sample_1	1.0
Gold standard	superkingdom	Purity	marmgCAMI2_short_read_sample_1	1.0
Gold standard	superkingdom	F1 score	marmgCAMI2_short_read_sample_1	1.0
Gold standard	superkingdom	Jaccard index	marmgCAMI2_short_read_sample_1	1.0
Gold standard	phylum	True positives	marmgCAMI2_short_read_sample_1	21.0
Gold standard	phylum	False negatives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	phylum	False positives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	phylum	Completeness	marmgCAMI2_short_read_sample_1	1.0
Gold standard	phylum	Purity	marmgCAMI2_short_read_sample_1	1.0
Gold standard	phylum	F1 score	marmgCAMI2_short_read_sample_1	1.0
Gold standard	phylum	Jaccard index	marmgCAMI2_short_read_sample_1	1.0
Gold standard	class	True positives	marmgCAMI2_short_read_sample_1	31.0
Gold standard	class	False negatives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	class	False positives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	class	Completeness	marmgCAMI2_short_read_sample_1	1.0
Gold standard	class	Purity	marmgCAMI2_short_read_sample_1	1.0
Gold standard	class	F1 score	marmgCAMI2_short_read_sample_1	1.0
Gold standard	class	Jaccard index	marmgCAMI2_short_read_sample_1	1.0
Gold standard	order	True positives	marmgCAMI2_short_read_sample_1	72.0
Gold standard	order	False negatives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	order	False positives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	order	Completeness	marmgCAMI2_short_read_sample_1	1.0
Gold standard	order	Purity	marmgCAMI2_short_read_sample_1	1.0
Gold standard	order	F1 score	marmgCAMI2_short_read_sample_1	1.0
Gold standard	order	Jaccard index	marmgCAMI2_short_read_sample_1	1.0
Gold standard	family	True positives	marmgCAMI2_short_read_sample_1	117.0
Gold standard	family	False negatives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	family	False positives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	family	Completeness	marmgCAMI2_short_read_sample_1	1.0
Gold standard	family	Purity	marmgCAMI2_short_read_sample_1	1.0
Gold standard	family	F1 score	marmgCAMI2_short_read_sample_1	1.0
Gold standard	family	Jaccard index	marmgCAMI2_short_read_sample_1	1.0
Gold standard	genus	True positives	marmgCAMI2_short_read_sample_1	203.0
Gold standard	genus	False negatives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	genus	False positives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	genus	Completeness	marmgCAMI2_short_read_sample_1	1.0
Gold standard	genus	Purity	marmgCAMI2_short_read_sample_1	1.0
Gold standard	genus	F1 score	marmgCAMI2_short_read_sample_1	1.0
Gold standard	genus	Jaccard index	marmgCAMI2_short_read_sample_1	1.0
Gold standard	species	True positives	marmgCAMI2_short_read_sample_1	300.0
Gold standard	species	False negatives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	species	False positives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	species	Completeness	marmgCAMI2_short_read_sample_1	1.0
Gold standard	species	Purity	marmgCAMI2_short_read_sample_1	1.0
Gold standard	species	F1 score	marmgCAMI2_short_read_sample_1	1.0
Gold standard	species	Jaccard index	marmgCAMI2_short_read_sample_1	1.0
Gold standard	strain	True positives	marmgCAMI2_short_read_sample_1	450.0
Gold standard	strain	False negatives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	strain	False positives	marmgCAMI2_short_read_sample_1	0.0
Gold standard	strain	Completeness	marmgCAMI2_short_read_sample_1	1.0
Gold standard	strain	Purity	marmgCAMI2_short_read_sample_1	1.0
Gold standard	strain	F1 score	marmgCAMI2_short_read_sample_1	1.0
Gold standard	strain	Jaccard index	marmgCAMI2_short_read_sample_1	1.0
Gold standard	superkingdom	L1 norm error	marmgCAMI2_short_read_sample_1	0.0
Gold standard	phylum	L1 norm error	marmgCAMI2_short_read_sample_1	0.0
Gold standard	class	L1 norm error	marmgCAMI2_short_read_sample_1	0.0
Gold standard	order	L1 norm error	marmgCAMI2_short_read_sample_1	0.0
Gold standard	family	L1 norm error	marmgCAMI2_short_read_sample_1	0.0
Gold standard	genus	L1 norm error	marmgCAMI2_short_read_sample_1	0.0
Gold standard	species	L1 norm error	marmgCAMI2_short_read_sample_1	0.0
Gold standard	strain	L1 norm error	marmgCAMI2_short_read_sample_1	0.0
Gold standard	na	Weighted UniFrac error	marmgCAMI2_short_read_sample_1	0.0
Gold standard	na	Unweighted UniFrac error	marmgCAMI2_short_read_sample_1	0.0
Gold standard	na	Weighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_1	0.0
Gold standard	na	Unweighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_1	0.0
Gold standard	superkingdom	Sum of abundances	marmgCAMI2_short_read_sample_1	1.0
Gold standard	phylum	Sum of abundances	marmgCAMI2_short_read_sample_1	0.9996600000000003
Gold standard	class	Sum of abundances	marmgCAMI2_short_read_sample_1	0.9522700000000001
Gold standard	order	Sum of abundances	marmgCAMI2_short_read_sample_1	0.9543900000000001
Gold standard	family	Sum of abundances	marmgCAMI2_short_read_sample_1	0.94816
Gold standard	genus	Sum of abundances	marmgCAMI2_short_read_sample_1	0.9859099999999998
Gold standard	species	Sum of abundances	marmgCAMI2_short_read_sample_1	0.9063799999999987
Gold standard	strain	Sum of abundances	marmgCAMI2_short_read_sample_1	1.000679999999997
Gold standard	superkingdom	Taxon counts	marmgCAMI2_short_read_sample_1	2.0
Gold standard	phylum	Taxon counts	marmgCAMI2_short_read_sample_1	21.0
Gold standard	class	Taxon counts	marmgCAMI2_short_read_sample_1	31.0
Gold standard	order	Taxon counts	marmgCAMI2_short_read_sample_1	72.0
Gold standard	family	Taxon counts	marmgCAMI2_short_read_sample_1	117.0
Gold standard	genus	Taxon counts	marmgCAMI2_short_read_sample_1	203.0
Gold standard	species	Taxon counts	marmgCAMI2_short_read_sample_1	300.0
Gold standard	strain	Taxon counts	marmgCAMI2_short_read_sample_1	450.0
Gold standard	superkingdom	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.0
Gold standard	phylum	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.0
Gold standard	class	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.0
Gold standard	order	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.0
Gold standard	family	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.0
Gold standard	genus	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.0
Gold standard	species	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.0
Gold standard	strain	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.0
Gold standard	superkingdom	Shannon diversity	marmgCAMI2_short_read_sample_2	0.3831805720931298
Gold standard	superkingdom	Shannon equitability	marmgCAMI2_short_read_sample_2	0.5528127111237543
Gold standard	phylum	Shannon diversity	marmgCAMI2_short_read_sample_2	1.3146688074054786
Gold standard	phylum	Shannon equitability	marmgCAMI2_short_read_sample_2	0.42531567496820827
Gold standard	class	Shannon diversity	marmgCAMI2_short_read_sample_2	1.8544585748770253
Gold standard	class	Shannon equitability	marmgCAMI2_short_read_sample_2	0.5565260383071505
Gold standard	order	Shannon diversity	marmgCAMI2_short_read_sample_2	2.945571193965106
Gold standard	order	Shannon equitability	marmgCAMI2_short_read_sample_2	0.6980840893717881
Gold standard	family	Shannon diversity	marmgCAMI2_short_read_sample_2	3.3574825640304105
Gold standard	family	Shannon equitability	marmgCAMI2_short_read_sample_2	0.7199584890621769
Gold standard	genus	Shannon diversity	marmgCAMI2_short_read_sample_2	3.947209466970876
Gold standard	genus	Shannon equitability	marmgCAMI2_short_read_sample_2	0.7478445850106503
Gold standard	species	Shannon diversity	marmgCAMI2_short_read_sample_2	4.048580983767203
Gold standard	species	Shannon equitability	marmgCAMI2_short_read_sample_2	0.7212700132675895
Gold standard	strain	Shannon diversity	marmgCAMI2_short_read_sample_2	4.8173228107543435
Gold standard	strain	Shannon equitability	marmgCAMI2_short_read_sample_2	0.7947466879969673
Gold standard	superkingdom	True positives	marmgCAMI2_short_read_sample_2	2.0
Gold standard	superkingdom	False negatives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	superkingdom	False positives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	superkingdom	Completeness	marmgCAMI2_short_read_sample_2	1.0
Gold standard	superkingdom	Purity	marmgCAMI2_short_read_sample_2	1.0
Gold standard	superkingdom	F1 score	marmgCAMI2_short_read_sample_2	1.0
Gold standard	superkingdom	Jaccard index	marmgCAMI2_short_read_sample_2	1.0
Gold standard	phylum	True positives	marmgCAMI2_short_read_sample_2	22.0
Gold standard	phylum	False negatives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	phylum	False positives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	phylum	Completeness	marmgCAMI2_short_read_sample_2	1.0
Gold standard	phylum	Purity	marmgCAMI2_short_read_sample_2	1.0
Gold standard	phylum	F1 score	marmgCAMI2_short_read_sample_2	1.0
Gold standard	phylum	Jaccard index	marmgCAMI2_short_read_sample_2	1.0
Gold standard	class	True positives	marmgCAMI2_short_read_sample_2	28.0
Gold standard	class	False negatives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	class	False positives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	class	Completeness	marmgCAMI2_short_read_sample_2	1.0
Gold standard	class	Purity	marmgCAMI2_short_read_sample_2	1.0
Gold standard	class	F1 score	marmgCAMI2_short_read_sample_2	1.0
Gold standard	class	Jaccard index	marmgCAMI2_short_read_sample_2	1.0
Gold standard	order	True positives	marmgCAMI2_short_read_sample_2	68.0
Gold standard	order	False negatives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	order	False positives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	order	Completeness	marmgCAMI2_short_read_sample_2	1.0
Gold standard	order	Purity	marmgCAMI2_short_read_sample_2	1.0
Gold standard	order	F1 score	marmgCAMI2_short_read_sample_2	1.0
Gold standard	order	Jaccard index	marmgCAMI2_short_read_sample_2	1.0
Gold standard	family	True positives	marmgCAMI2_short_read_sample_2	106.0
Gold standard	family	False negatives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	family	False positives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	family	Completeness	marmgCAMI2_short_read_sample_2	1.0
Gold standard	family	Purity	marmgCAMI2_short_read_sample_2	1.0
Gold standard	family	F1 score	marmgCAMI2_short_read_sample_2	1.0
Gold standard	family	Jaccard index	marmgCAMI2_short_read_sample_2	1.0
Gold standard	genus	True positives	marmgCAMI2_short_read_sample_2	196.0
Gold standard	genus	False negatives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	genus	False positives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	genus	Completeness	marmgCAMI2_short_read_sample_2	1.0
Gold standard	genus	Purity	marmgCAMI2_short_read_sample_2	1.0
Gold standard	genus	F1 score	marmgCAMI2_short_read_sample_2	1.0
Gold standard	genus	Jaccard index	marmgCAMI2_short_read_sample_2	1.0
Gold standard	species	True positives	marmgCAMI2_short_read_sample_2	274.0
Gold standard	species	False negatives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	species	False positives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	species	Completeness	marmgCAMI2_short_read_sample_2	1.0
Gold standard	species	Purity	marmgCAMI2_short_read_sample_2	1.0
Gold standard	species	F1 score	marmgCAMI2_short_read_sample_2	1.0
Gold standard	species	Jaccard index	marmgCAMI2_short_read_sample_2	1.0
Gold standard	strain	True positives	marmgCAMI2_short_read_sample_2	429.0
Gold standard	strain	False negatives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	strain	False positives	marmgCAMI2_short_read_sample_2	0.0
Gold standard	strain	Completeness	marmgCAMI2_short_read_sample_2	1.0
Gold standard	strain	Purity	marmgCAMI2_short_read_sample_2	1.0
Gold standard	strain	F1 score	marmgCAMI2_short_read_sample_2	1.0
Gold standard	strain	Jaccard index	marmgCAMI2_short_read_sample_2	1.0
Gold standard	superkingdom	L1 norm error	marmgCAMI2_short_read_sample_2	0.0
Gold standard	phylum	L1 norm error	marmgCAMI2_short_read_sample_2	0.0
Gold standard	class	L1 norm error	marmgCAMI2_short_read_sample_2	0.0
Gold standard	order	L1 norm error	marmgCAMI2_short_read_sample_2	0.0
Gold standard	family	L1 norm error	marmgCAMI2_short_read_sample_2	0.0
Gold standard	genus	L1 norm error	marmgCAMI2_short_read_sample_2	0.0
Gold standard	species	L1 norm error	marmgCAMI2_short_read_sample_2	0.0
Gold standard	strain	L1 norm error	marmgCAMI2_short_read_sample_2	0.0
Gold standard	na	Weighted UniFrac error	marmgCAMI2_short_read_sample_2	0.0
Gold standard	na	Unweighted UniFrac error	marmgCAMI2_short_read_sample_2	0.0
Gold standard	na	Weighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_2	0.0
Gold standard	na	Unweighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_2	0.0
Gold standard	superkingdom	Sum of abundances	marmgCAMI2_short_read_sample_2	1.0
Gold standard	phylum	Sum of abundances	marmgCAMI2_short_read_sample_2	1.0000099999999998
Gold standard	class	Sum of abundances	marmgCAMI2_short_read_sample_2	0.96435
Gold standard	order	Sum of abundances	marmgCAMI2_short_read_sample_2	0.9528699999999999
Gold standard	family	Sum of abundances	marmgCAMI2_short_read_sample_2	0.942999999999999
Gold standard	genus	Sum of abundances	marmgCAMI2_short_read_sample_2	0.9806899999999993
Gold standard	species	Sum of abundances	marmgCAMI2_short_read_sample_2	0.8966999999999978
Gold standard	strain	Sum of abundances	marmgCAMI2_short_read_sample_2	0.9999599999999965
Gold standard	superkingdom	Taxon counts	marmgCAMI2_short_read_sample_2	2.0
Gold standard	phylum	Taxon counts	marmgCAMI2_short_read_sample_2	22.0
Gold standard	class	Taxon counts	marmgCAMI2_short_read_sample_2	28.0
Gold standard	order	Taxon counts	marmgCAMI2_short_read_sample_2	68.0
Gold standard	family	Taxon counts	marmgCAMI2_short_read_sample_2	106.0
Gold standard	genus	Taxon counts	marmgCAMI2_short_read_sample_2	196.0
Gold standard	species	Taxon counts	marmgCAMI2_short_read_sample_2	274.0
Gold standard	strain	Taxon counts	marmgCAMI2_short_read_sample_2	429.0
Gold standard	superkingdom	Bray-Curtis distance	marmgCAMI2_short_read_sample_3	0.0
Gold standard	phylum	Bray-Curtis distance	marmgCAMI2_short_read_sample_3	0.0
Gold standard	class	Bray-Curtis distance	marmgCAMI2_short_read_sample_3	0.0
Gold standard	order	Bray-Curtis distance	marmgCAMI2_short_read_sample_3	0.0
Gold standard	family	Bray-Curtis distance	marmgCAMI2_short_read_sample_3	0.0
Gold standard	genus	Bray-Curtis distance	marmgCAMI2_short_read_sample_3	0.0
Gold standard	species	Bray-Curtis distance	marmgCAMI2_short_read_sample_3	0.0
Gold standard	strain	Bray-Curtis distance	marmgCAMI2_short_read_sample_3	0.0
Gold standard	superkingdom	Shannon diversity	marmgCAMI2_short_read_sample_3	0.3605812683281998
Gold standard	superkingdom	Shannon equitability	marmgCAMI2_short_read_sample_3	0.5202088076545466
Gold standard	phylum	Shannon diversity	marmgCAMI2_short_read_sample_3	1.3524385974513327
Gold standard	phylum	Shannon equitability	marmgCAMI2_short_read_sample_3	0.437534785710223
Gold standard	class	Shannon diversity	marmgCAMI2_short_read_sample_3	1.9592207080499062
Gold standard	class	Shannon equitability	marmgCAMI2_short_read_sample_3	0.5705381503725346
Gold standard	order	Shannon diversity	marmgCAMI2_short_read_sample_3	3.065756596012634
Gold standard	order	Shannon equitability	marmgCAMI2_short_read_sample_3	0.7122932691824893
Gold standard	family	Shannon diversity	marmgCAMI2_short_read_sample_3	3.434586145640961
Gold standard	family	Shannon equitability	marmgCAMI2_short_read_sample_3	0.7174082651566305
Gold standard	genus	Shannon diversity	marmgCAMI2_short_read_sample_3	4.126119553202818
Gold standard	genus	Shannon equitability	marmgCAMI2_short_read_sample_3	0.7575396556967684
Gold standard	species	Shannon diversity	marmgCAMI2_short_read_sample_3	4.1827907851306385
Gold standard	species	Shannon equitability	marmgCAMI2_short_read_sample_3	0.7038418295992805
Gold standard	strain	Shannon diversity	marmgCAMI2_short_read_sample_3	5.1103782632431205
Gold standard	strain	Shannon equitability	marmgCAMI2_short_read_sample_3	0.7978448070553604
Gold standard	superkingdom	True positives	marmgCAMI2_short_read_sample_3	2.0
Gold standard	superkingdom	False negatives	marmgCAMI2_short_read_sample_3	0.0
Gold standard	superkingdom	False positives	marmgCAMI2_short_read_sample_3	0.0
Gold standard	superkingdom	Completeness	marmgCAMI2_short_read_sample_3	1.0
Gold standard	superkingdom	Purity	marmgCAMI2_short_read_sample_3	1.0
Gold standard	superkingdom	F1 score	marmgCAMI2_short_read_sample_3	1.0
Gold standard	superkingdom	Jaccard index	marmgCAMI2_short_read_sample_3	1.0
Gold standard	phylum	True positives	marmgCAMI2_short_read_sample_3	22.0
Gold standard	phylum	False negatives	marmgCAMI2_short_read_sample_3	0.0
Gold standard	phylum	False positives	marmgCAMI2_short_read_sample_3	0.0
Gold standard	phylum	Completeness	marmgCAMI2_short_read_sample_3	1.0
